Date received,Product,Sub-product,Issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID,Count
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,"Asset Recovery Solutions, LLC",TX,77469,Web,2/5/15,Closed,Yes,Yes,1220227,1
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,SunTrust Bank,VA,23666,Web,2/2/15,Closed with explanation,Yes,No,1221225,1
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,FL,32792,Web,2/3/15,Closed with explanation,Yes,No,1221975,1
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,MI,49024,Web,2/3/15,Closed with explanation,Yes,No,1221889,1
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Transworld Systems Inc.,LA,70126,Web,2/9/15,Closed with explanation,Yes,No,1220896,1
2/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,IL,62298,Web,2/6/15,Closed with explanation,Yes,No,1220255,1
1/31/15,Student loan,Non-federal student loan,Can't repay my loan,,,First Associates Loan Servicing LLC,WI,54311,Web,1/31/15,Closed with explanation,Yes,No,1219416,1
1/31/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,DE,19702,Web,1/31/15,Closed with explanation,Yes,Yes,1219547,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,WI,53204,Web,1/30/15,Closed with explanation,Yes,No,1219236,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Citibank,CA,91340,Web,1/30/15,Closed with explanation,Yes,No,1218331,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,AZ,86303,Phone,2/2/15,Closed with explanation,Yes,Yes,1219273,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NY,11706,Web,2/4/15,Closed with explanation,Yes,No,1217901,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,IN,46321,Referral,2/4/15,Closed with explanation,Yes,No,1217971,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NY,14624,Web,1/30/15,Closed with explanation,Yes,Yes,1218566,1
1/30/15,Student loan,Non-federal student loan,Can't repay my loan,,,Wells Fargo,FL,33458,Web,2/5/15,Closed with explanation,Yes,No,1218855,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,KeyBank NA,OH,43017,Web,1/30/15,Closed with explanation,Yes,No,1217751,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,OR,97106,Web,1/29/15,Closed with explanation,Yes,No,1216549,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,TX,76006,Web,1/29/15,Closed with explanation,Yes,No,1217056,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,GA,30328,Web,1/29/15,Closed with explanation,Yes,No,1216469,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,FL,33435,Web,1/29/15,Closed with explanation,Yes,No,1216685,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,Wells Fargo,SC,29205,Web,1/29/15,Closed with explanation,Yes,No,1217601,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,Sallie Mae,PA,15902,Referral,2/3/15,Closed with explanation,Yes,No,1217090,1
1/29/15,Student loan,Non-federal student loan,Can't repay my loan,,,First Associates Loan Servicing LLC,IL,60438,Web,1/29/15,Closed with explanation,Yes,No,1216652,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,KeyBank NA,OH,44473,Web,1/28/15,Closed with explanation,Yes,No,1215041,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,Sallie Mae,OH,43213,Web,1/28/15,Closed with explanation,Yes,No,1214152,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MA,2141,Web,1/28/15,Closed with explanation,Yes,No,1215219,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,KY,42101,Phone,1/29/15,Closed with explanation,Yes,No,1215707,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,"ECMC Group, Inc.",CA,90746,Web,2/3/15,Closed with explanation,Yes,No,1215131,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MN,55344,Web,2/3/15,Closed with explanation,Yes,No,1214986,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,KeyBank NA,,,Phone,1/28/15,Closed with explanation,Yes,No,1214384,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,MOHELA,MO,63033,Referral,2/3/15,Closed with explanation,Yes,No,1215217,1
1/28/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,ME,4444,Web,1/28/15,Closed with explanation,Yes,No,1213921,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Transworld Systems Inc.,CA,95354,Web,2/2/15,Closed with explanation,Yes,No,1212333,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,CO,80241,Web,1/30/15,Closed with explanation,Yes,Yes,1211966,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Wells Fargo,MT,59801,Web,1/27/15,Closed with explanation,Yes,No,1211942,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,OH,44846,Web,1/30/15,Closed with explanation,Yes,No,1212123,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Wells Fargo,NY,12305,Web,1/27/15,Closed with explanation,Yes,No,1213439,1
1/27/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NE,68134,Web,1/28/15,Closed with explanation,Yes,No,1213563,1
1/26/15,Student loan,Non-federal student loan,Can't repay my loan,,,First Associates Loan Servicing LLC,VA,22192,Web,1/26/15,Closed with explanation,Yes,Yes,1209937,1
1/26/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,KY,40217,Web,1/27/15,Closed with explanation,Yes,No,1211479,1
1/26/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,NC,27612,Web,1/28/15,Closed with explanation,Yes,No,1210297,1
1/26/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,IL,60527,Web,1/26/15,Closed with explanation,Yes,Yes,1210907,1
1/25/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,VA,23434,Web,1/25/15,Closed with explanation,Yes,No,1208913,1
1/25/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,CA,95687,Web,1/25/15,Closed with explanation,Yes,No,1208911,1
1/25/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,TN,38343,Web,1/25/15,Closed with explanation,Yes,No,1208973,1
1/25/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,PA,15501,Web,1/25/15,Closed with explanation,Yes,Yes,1208145,1
1/23/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,GA,30319,Web,1/23/15,Closed with explanation,Yes,No,1206603,1
1/23/15,Student loan,Non-federal student loan,Can't repay my loan,,,"National Enterprise Systems, Inc.",OH,44118,Web,1/28/15,Closed with explanation,Yes,No,1205901,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,TN,37865,Web,1/22/15,Closed with explanation,Yes,No,1204393,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,ConServe,AZ,85635,Web,1/22/15,Closed with explanation,Yes,No,1203323,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,NY,10547,Web,1/22/15,Closed with explanation,Yes,No,1203897,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,Higher Education Student Assistance Authority (HESAA),NJ,8085,Web,1/28/15,Closed with explanation,Yes,No,1204236,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,MD,21224,Web,1/22/15,Closed with explanation,Yes,No,1204551,1
1/22/15,Student loan,Non-federal student loan,Can't repay my loan,,,"National Enterprise Systems, Inc.",MS,38751,Web,1/27/15,Closed with explanation,Yes,No,1204109,1
1/21/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,NY,11702,Web,1/21/15,Closed with explanation,Yes,No,1202187,1
1/21/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,CA,94107,Web,1/21/15,Closed with explanation,Yes,Yes,1202592,1
1/21/15,Student loan,Non-federal student loan,Can't repay my loan,,,Wells Fargo,MI,49727,Phone,1/22/15,Closed with explanation,Yes,No,1201896,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,WA,98908,Web,1/21/15,Closed with explanation,Yes,No,1201300,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,FL,32211,Web,1/23/15,Closed with explanation,Yes,No,1198990,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,ACS Education Services,IL,61832,Web,1/20/15,Closed with explanation,Yes,No,1199672,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,WI,54230,Web,1/20/15,Closed with explanation,Yes,No,1200095,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,TN,37203,Web,1/20/15,Closed with explanation,Yes,No,1199612,1
1/20/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,GA,30311,Web,1/20/15,Closed with explanation,Yes,No,1199878,1
1/19/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,GA,30331,Web,1/19/15,Closed with explanation,Yes,Yes,1198541,1
1/18/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,IL,60645,Web,1/18/15,Closed with explanation,Yes,No,1198277,1
1/17/15,Student loan,Non-federal student loan,Can't repay my loan,,,Sallie Mae,PA,15668,Web,1/18/15,Closed with explanation,Yes,No,1198224,1
1/16/15,Student loan,Non-federal student loan,Can't repay my loan,,,Nelnet,WI,53562,Web,1/22/15,Closed with explanation,Yes,No,1197938,1
1/16/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,CA,90638,Web,2/3/15,Closed with explanation,Yes,Yes,1196710,1
1/16/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NY,11377,Web,1/21/15,Closed with explanation,Yes,Yes,1197250,1
1/16/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,FL,33980,Web,1/21/15,Closed with explanation,Yes,No,1195953,1
1/16/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MI,49412,Web,1/22/15,Closed with explanation,Yes,No,1197902,1
1/15/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,IL,60035,Web,1/15/15,Closed with explanation,Yes,No,1193923,1
1/15/15,Student loan,Non-federal student loan,Can't repay my loan,,,Tuition Options LLC,FL,33065,Web,1/16/15,Closed with explanation,Yes,No,1196273,1
1/15/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,TN,37130,Web,1/16/15,Closed with explanation,Yes,Yes,1196322,1
1/15/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,PA,19465,Web,1/15/15,Closed with explanation,Yes,Yes,1194826,1
1/15/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,NY,10543,Web,1/16/15,Closed with explanation,Yes,No,1196335,1
1/14/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MA,2148,Web,1/20/15,Closed with explanation,Yes,No,1194306,1
1/14/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MI,49509,Web,1/15/15,Closed with explanation,Yes,No,1194341,1
1/14/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,VA,23435,Web,1/14/15,Closed with explanation,Yes,No,1192924,1
1/14/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,PA,16120,Web,1/14/15,Closed with explanation,Yes,Yes,1193382,1
1/13/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,CA,94103,Web,1/14/15,Closed with explanation,Yes,No,1191693,1
1/13/15,Student loan,Non-federal student loan,Can't repay my loan,,,First Associates Loan Servicing LLC,AZ,85635,Web,1/13/15,Closed with explanation,Yes,No,1194141,1
1/13/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,PA,19103,Web,1/13/15,Closed with explanation,Yes,No,1191550,1
1/12/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MD,20906,Web,1/12/15,Closed with explanation,Yes,No,1190788,1
1/12/15,Student loan,Non-federal student loan,Can't repay my loan,,,U.S. Bancorp,,60490,Web,1/12/15,Closed with explanation,Yes,No,1189747,1
1/12/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,VA,20155,Web,1/13/15,Closed with explanation,Yes,No,1201033,1
1/12/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,ME,4260,Web,1/12/15,Closed with explanation,Yes,No,1190445,1
1/11/15,Student loan,Non-federal student loan,Can't repay my loan,,,KeyBank NA,TN,37076,Web,1/11/15,Closed with explanation,Yes,No,1189649,1
1/10/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,MD,20774,Web,1/10/15,Closed with explanation,Yes,No,1189365,1
1/9/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,WV,25303,Web,1/10/15,Closed with explanation,Yes,No,1189197,1
1/9/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,TN,37616,Web,1/9/15,Closed with explanation,Yes,No,1188497,1
1/9/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,OH,43311,Web,1/9/15,Closed with explanation,Yes,No,1188400,1
1/9/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,VA,23669,Web,1/9/15,Closed with explanation,Yes,No,1187863,1
1/9/15,Student loan,Non-federal student loan,Can't repay my loan,,,Sallie Mae,CA,91307,Fax,1/13/15,Closed with explanation,Yes,No,1188040,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,OH,44065,Web,1/8/15,Closed with explanation,Yes,No,1186155,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,KY,40215,Web,1/8/15,Closed with explanation,Yes,No,1186223,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,PA,15213,Phone,1/12/15,Closed with explanation,Yes,No,1186644,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,PA,15317,Web,1/13/15,Closed with explanation,Yes,No,1186412,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,JPMorgan Chase,PA,19131,Web,1/9/15,Closed with explanation,Yes,No,1187709,1
1/8/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,NY,13031,Web,1/8/15,Closed with explanation,Yes,Yes,1185944,1
1/7/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,NY,14470,Web,1/7/15,Closed with explanation,Yes,Yes,1184163,1
1/7/15,Student loan,Non-federal student loan,Can't repay my loan,,,RBS Citizens,NY,11377,Web,1/7/15,Closed with explanation,Yes,No,1185122,1
1/7/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NJ,7662,Web,1/7/15,Closed with explanation,Yes,No,1183950,1
1/7/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,AZ,85226,Web,1/7/15,Closed with explanation,Yes,Yes,1183877,1
1/7/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,TX,79245,Web,1/8/15,Closed with explanation,Yes,No,1185764,1
1/6/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,CT,6840,Web,1/6/15,Closed with explanation,Yes,No,1183059,1
1/6/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,SC,29527,Web,1/7/15,Closed with explanation,Yes,No,1183815,1
1/6/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,NY,10580,Web,1/6/15,Closed with explanation,Yes,Yes,1181982,1
1/6/15,Student loan,Non-federal student loan,Can't repay my loan,,,Transworld Systems Inc.,PA,18452,Web,1/6/15,Closed with explanation,Yes,No,1183242,1
1/6/15,Student loan,Non-federal student loan,Can't repay my loan,,,Iowa Student Loan,IA,50024,Web,1/6/15,Closed with explanation,Yes,No,1182765,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,AES/PHEAA,OR,97080,Web,1/5/15,Closed with explanation,Yes,No,1181154,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NJ,7418,Web,1/6/15,Closed with explanation,Yes,No,1181954,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,CA,93463,Phone,1/7/15,Closed with explanation,Yes,No,1180637,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,FL,32514,Web,1/9/15,Closed with explanation,Yes,No,1181089,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,VA,23454,Web,1/12/15,Closed with explanation,Yes,No,1181211,1
1/5/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NY,11101,Web,1/5/15,Closed with explanation,Yes,No,1180377,1
1/4/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,WA,98208,Web,1/8/15,Closed with explanation,Yes,No,1179900,1
1/4/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,LA,70809,Web,1/5/15,Closed with explanation,Yes,No,1181355,1
1/3/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,GA,30319,Web,1/4/15,Closed with explanation,Yes,No,1179806,1
1/3/15,Student loan,Non-federal student loan,Can't repay my loan,,,Texas Higher Education Coordinating Board,TX,77301,Web,1/8/15,Closed with explanation,Yes,No,1179652,1
1/3/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,CO,80011,Web,1/3/15,Closed with explanation,Yes,Yes,1179706,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Genesis Lending,CA,95355,Web,1/2/15,Closed with explanation,Yes,No,1178305,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MD,21117,Web,1/2/15,Closed with explanation,Yes,No,1178936,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Nelnet,IL,60490,Web,1/13/15,Closed with explanation,Yes,No,1178636,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,NE,68105,Web,1/2/15,Closed with explanation,Yes,No,1178621,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,"ECMC Group, Inc.",WA,98512,Web,1/8/15,Closed with explanation,Yes,No,1179010,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Navient,MI,48111,Web,1/2/15,Closed with explanation,Yes,No,1179086,1
1/2/15,Student loan,Non-federal student loan,Can't repay my loan,,,Discover,NJ,8873,Web,1/2/15,Closed with explanation,Yes,Yes,1178978,1
